,Date,Year,County,Cases,Area_km,Perm_pop,Live-births,Infant_deaths,Children,Internal_immigration,Internal_emmigration,Dwellings,Street_taps,HH_water_net,HH_water_net_CY,HH_sewer_net,HH_electric_net,HH_gas_net,HH_dist_heat_net,HH_hot_water_net,HH_trash_serv,Num_general_pract,Num_pediatrican,GP_Nurses,Hospital_Beds,Gyno_ped_nurses,Pharmacies,Branch_pharmacies,Job_seekers,BACS_adjacent,BARANYA_adjacent,BEKES_adjacent,BORSOD_adjacent,BUDAPEST_adjacent,CSONGRAD_adjacent,FEJER_adjacent,GYOR_adjacent,HAJDU_adjacent,HEVES_adjacent,JASZ_adjacent,KOMAROM_adjacent,NOGRAD_adjacent,PEST_adjacent,SOMOGY_adjacent,SZABOLCS_adjacent,TOLNA_adjacent,VAS_adjacent,VESZPREM_adjacent,ZALA_adjacent
9476,2006-07-17,2006,VESZPREM,7,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9477,2006-07-24,2006,VESZPREM,4,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9478,2006-07-31,2006,VESZPREM,4,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9479,2006-08-07,2006,VESZPREM,1,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9480,2006-08-14,2006,VESZPREM,2,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9481,2006-08-21,2006,VESZPREM,0,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9482,2006-08-28,2006,VESZPREM,3,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9483,2006-09-04,2006,VESZPREM,2,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9484,2006-09-11,2006,VESZPREM,2,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9485,2006-09-18,2006,VESZPREM,5,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9486,2006-09-25,2006,VESZPREM,1,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9487,2006-10-02,2006,VESZPREM,3,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9488,2006-10-09,2006,VESZPREM,7,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9489,2006-10-16,2006,VESZPREM,4,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9490,2006-10-23,2006,VESZPREM,10,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9491,2006-10-30,2006,VESZPREM,1,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9492,2006-11-06,2006,VESZPREM,15,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9493,2006-11-13,2006,VESZPREM,13,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9494,2006-11-20,2006,VESZPREM,10,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9495,2006-11-27,2006,VESZPREM,19,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9496,2006-12-04,2006,VESZPREM,29,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9497,2006-12-11,2006,VESZPREM,32,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9498,2006-12-18,2006,VESZPREM,43,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9499,2006-12-25,2006,VESZPREM,48,4463.66,367707.0,3317.0,14.0,53360.0,20875.0,21304.0,145611.0,947.0,143561.0,928.0,112077.0,205000.0,92372.0,23273.0,20692.0,130392.0,180.0,53.0,205.0,3233.0,192.0,76.0,47.0,13485.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9500,2007-01-01,2007,VESZPREM,47,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9501,2007-01-08,2007,VESZPREM,59,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9502,2007-01-15,2007,VESZPREM,29,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9503,2007-01-22,2007,VESZPREM,48,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9504,2007-01-29,2007,VESZPREM,73,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9505,2007-02-05,2007,VESZPREM,118,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9506,2007-02-12,2007,VESZPREM,64,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9507,2007-02-19,2007,VESZPREM,122,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9508,2007-02-26,2007,VESZPREM,59,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9509,2007-03-05,2007,VESZPREM,85,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9510,2007-03-12,2007,VESZPREM,92,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9511,2007-03-19,2007,VESZPREM,101,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9512,2007-03-26,2007,VESZPREM,76,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9513,2007-04-02,2007,VESZPREM,107,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9514,2007-04-09,2007,VESZPREM,76,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9515,2007-04-16,2007,VESZPREM,98,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9516,2007-04-23,2007,VESZPREM,75,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9517,2007-04-30,2007,VESZPREM,42,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9518,2007-05-07,2007,VESZPREM,90,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9519,2007-05-14,2007,VESZPREM,69,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9520,2007-05-21,2007,VESZPREM,84,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9521,2007-05-28,2007,VESZPREM,54,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9522,2007-06-04,2007,VESZPREM,55,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9523,2007-06-11,2007,VESZPREM,32,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9524,2007-06-18,2007,VESZPREM,71,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9525,2007-06-25,2007,VESZPREM,18,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9526,2007-07-02,2007,VESZPREM,15,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9527,2007-07-09,2007,VESZPREM,19,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9528,2007-07-16,2007,VESZPREM,6,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9529,2007-07-23,2007,VESZPREM,6,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9530,2007-07-30,2007,VESZPREM,5,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9531,2007-08-06,2007,VESZPREM,5,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9532,2007-08-13,2007,VESZPREM,4,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9533,2007-08-20,2007,VESZPREM,2,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9534,2007-08-27,2007,VESZPREM,0,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9535,2007-09-03,2007,VESZPREM,0,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9536,2007-09-10,2007,VESZPREM,4,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9537,2007-09-17,2007,VESZPREM,0,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9538,2007-09-24,2007,VESZPREM,5,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9539,2007-10-01,2007,VESZPREM,5,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9540,2007-10-08,2007,VESZPREM,3,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9541,2007-10-15,2007,VESZPREM,12,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9542,2007-10-22,2007,VESZPREM,18,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9543,2007-10-29,2007,VESZPREM,18,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9544,2007-11-05,2007,VESZPREM,25,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9545,2007-11-12,2007,VESZPREM,38,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9546,2007-11-19,2007,VESZPREM,15,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9547,2007-11-26,2007,VESZPREM,29,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9548,2007-12-03,2007,VESZPREM,39,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9549,2007-12-10,2007,VESZPREM,27,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
9550,2007-12-17,2007,VESZPREM,51,4463.61,366933.0,3220.0,10.0,52324.0,21477.0,22545.0,146994.0,838.0,144466.0,1642.0,116632.0,207038.0,94021.0,23348.0,20761.0,132146.0,181.0,52.0,208.0,3101.0,190.0,84.0,46.0,14053.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
